satellite_time,uid,lat,lon,alt,accu
1512691221000,8607,37.723366999999996,-122.47926329999999,7.800000190739999,19.6499996185
1512691586000,8607,37.723366999999996,-122.47926329999999,7.800000190739999,19.7010002136
1512691946000,8607,37.723366999999996,-122.47926329999999,7.800000190739999,19.6790008545
1512692339000,8607,37.723366999999996,-122.47926329999999,7.800000190739999,19.6599998474
1512692705000,8607,37.723366999999996,-122.47926329999999,7.800000190739999,19.6749992371
1512693066000,8607,37.723366999999996,-122.47926329999999,7.800000190739999,19.6620006561
1512693431000,8607,37.723366999999996,-122.47926329999999,7.900000095369999,19.688999176
1512693731000,8607,37.7234787,-122.47926329999999,0.0,20.2730007172
1512693861000,8607,37.72343975,-122.47924346,-4.0,57.0
1512693862000,8607,37.72344103,-122.47924463,-4.0,49.0
1512693863000,8607,37.72344015,-122.4792408,-4.0,45.0
1512693864000,8607,37.72344589,-122.47926864,-2.0,49.0
1512693865000,8607,37.7234516,-122.47929591,0.0,51.0
1512693866000,8607,37.72345419,-122.47929623,0.0,22.0
1512693867000,8607,37.72345394,-122.47929622,0.0,21.0
1512693868000,8607,37.72345394,-122.47929652,0.0,20.0
1512693869000,8607,37.72345384,-122.47929663,0.0,21.0
1512693870000,8607,37.72345369,-122.47929683,0.0,24.0
1512693871000,8607,37.72345358,-122.47929696,0.0,24.0
1512693872000,8607,37.72345098,-122.47929238,1.0,24.0
1512693873000,8607,37.72344768,-122.47928625,2.0,25.0
1512693874000,8607,37.72344695,-122.47928486,2.0,28.0
1512693875000,8607,37.72344582,-122.47928306,3.0,28.0
1512693876000,8607,37.72344525,-122.4792816,3.0,28.0
1512693877000,8607,37.72344273,-122.47927595,4.0,29.0
1512693878000,8607,37.72344127,-122.47927364,4.0,29.0
1512693879000,8607,37.72344019,-122.4792723,4.0,31.0
1512693880000,8607,37.72343914,-122.47927093,5.0,32.0
1512693881000,8607,37.72343879,-122.47927007,5.0,34.0
1512693882000,8607,37.72343863,-122.47926992,5.0,34.0
1512693883000,8607,37.72343865,-122.47927016,5.0,34.0
1512693884000,8607,37.72343856,-122.47926996,5.0,35.0
1512693885000,8607,37.72343812,-122.47926915,5.0,34.0
1512693886000,8607,37.72343856,-122.47926968,5.0,35.0
1512693887000,8607,37.72343865,-122.47927009,5.0,34.0
1512693888000,8607,37.72344504,-122.47928515,6.0,20.0
1512693893000,8607,37.72344504,-122.47928515,6.0,20.0
1512693898000,8607,37.72344504,-122.47928515,6.0,20.0
1512693903000,8607,37.72344504,-122.47928515,6.0,20.0
1512693908000,8607,37.72344504,-122.47928515,6.0,20.0
1512693908000,8607,37.723490500000004,-122.47928540000001,7.699999809260001,20.2770004272
1512693913000,8607,37.72344504,-122.47928515,6.0,20.0
1512693918000,8607,37.72344504,-122.47928515,6.0,20.0
1512693923000,8607,37.72344504,-122.47928515,6.0,20.0
1512693928000,8607,37.72344504,-122.47928515,6.0,20.0
1512693933000,8607,37.72344504,-122.47928515,6.0,20.0
1512693938000,8607,37.72344504,-122.47928515,6.0,20.0
1512693943000,8607,37.72344504,-122.47928515,6.0,20.0
1512694198000,8607,37.72294658,-122.47759545,17.0,13.0
1512694199000,8607,37.7229744,-122.47755039,15.0,11.0
1512694200000,8607,37.72300826,-122.47751601,13.0,9.0
1512694201000,8607,37.723019799999996,-122.47750490000001,12.0,7.0
1512694202000,8607,37.72303725,-122.47747854,11.0,7.0
1512694203000,8607,37.72305277,-122.47744553,10.0,6.0
1512694204000,8607,37.72306457,-122.47741866,10.0,5.0
1512694205000,8607,37.72307658,-122.47739472,9.0,5.0
1512694206000,8607,37.72308524,-122.47737555,8.0,5.0
1512694214000,8607,37.7224075,-122.47826840000002,0.0,50.0
1512694455000,8607,37.7255648,-122.47748207,-9.0,16.0
1512694456000,8607,37.72554973,-122.47750295,6.0,13.0
1512694457000,8607,37.7255442,-122.47751335,9.0,9.0
1512694458000,8607,37.72553963,-122.47752944,18.0,8.0
1512694459000,8607,37.72553606,-122.47755637,20.0,6.0
1512694460000,8607,37.7255348,-122.47757916,18.0,5.0
1512694461000,8607,37.72553481,-122.47760534,11.0,6.0
1512694462000,8607,37.725531700000005,-122.47763262,12.0,6.0
1512694463000,8607,37.72552942,-122.47765886,14.0,5.0
1512694464000,8607,37.72552707,-122.47768248,16.0,5.0
1512694465000,8607,37.72552167,-122.47770342,17.0,4.0
1512694474000,8607,37.725518,-122.47799199999999,6.599999904630001,19.591999054000002
1512694798000,8607,37.72697263,-122.47625812,63.0,21.0
1512694799000,8607,37.72695064,-122.47622605,54.0,18.0
1512694800000,8607,37.72694023,-122.47620568,46.0,15.0
1512694801000,8607,37.72692362,-122.47618144,37.0,12.0
1512694802000,8607,37.72690802,-122.47616036,31.0,10.0
1512694803000,8607,37.72689796,-122.47614351,26.0,9.0
1512694804000,8607,37.72689219,-122.47613096,22.0,9.0
1512694805000,8607,37.72688607,-122.47612344,20.0,7.0
1512694806000,8607,37.72688032,-122.4761174,17.0,6.0
1512694807000,8607,37.72687567,-122.47611454,16.0,5.0
1512694808000,8607,37.726873499999996,-122.47611363,15.0,4.0
1512694814000,8607,37.726982,-122.4766543,0.0,20.681999206500002
1512695064000,8607,37.72756775,-122.47668513,6.0,27.0
1512695065000,8607,37.72762045,-122.47689006,-3.0,28.0
1512695066000,8607,37.7276789,-122.47690416,-6.0,31.0
1512695067000,8607,37.72765256,-122.47698223,-8.0,33.0
1512695068000,8607,37.72760813,-122.47688434,-2.0,27.0
1512695069000,8607,37.72759706,-122.47690795,-4.0,26.0
1512695070000,8607,37.72759061,-122.47692957,-5.0,25.0
1512695071000,8607,37.7276158,-122.47692343,-3.0,22.0
1512695072000,8607,37.7276146,-122.47690969,-1.0,21.0
1512695073000,8607,37.72760988,-122.47690706,1.0,21.0
1512695074000,8607,37.72760465,-122.47693562,0.0,20.0
1512695075000,8607,37.72762433,-122.47693583,-1.0,20.0
1512695076000,8607,37.72766412,-122.47693746,-5.0,20.0
1512695077000,8607,37.72765823,-122.47694072,-4.0,19.0
1512695078000,8607,37.72765192,-122.47695086,-3.0,18.0
1512695079000,8607,37.72764946,-122.47694651,-4.0,17.0
1512695080000,8607,37.72764193,-122.4769468,-4.0,17.0
1512695081000,8607,37.72764542,-122.47695185,-3.0,16.0
1512695082000,8607,37.72764155,-122.47695243,-1.0,15.0
1512695083000,8607,37.72764049,-122.47695329,-2.0,14.0
1512695084000,8607,37.72763919,-122.47695369,-1.0,13.0
1512695085000,8607,37.72764018,-122.47695593,-2.0,13.0
1512695086000,8607,37.7276393,-122.47695306,-2.0,13.0
1512695087000,8607,37.72763822,-122.47695233,-3.0,13.0
1512695088000,8607,37.72763822,-122.47695233,-3.0,14.0
1512695089000,8607,37.72763822,-122.47695233,-3.0,15.0
1512695090000,8607,37.72763822,-122.47695233,-3.0,17.0
1512695091000,8607,37.72763822,-122.47695233,-3.0,19.0
1512695092000,8607,37.72763822,-122.47695233,-3.0,25.0
1512695099000,8607,37.72761473,-122.47697718,2.0,29.0
1512695100000,8607,37.72761473,-122.47697718,2.0,28.0
1512695101000,8607,37.72761473,-122.47697718,2.0,27.0
1512695102000,8607,37.72761473,-122.47697718,2.0,27.0
1512695103000,8607,37.72761473,-122.47697718,2.0,29.0
1512695104000,8607,37.72761473,-122.47697718,2.0,39.0
1512695105000,8607,37.72746647,-122.47722263,68.0,212.0
1512695173000,8607,37.727300299999996,-122.4774945,0.0,22.7709999084
1512695205000,8607,37.727427399999996,-122.47738400000001,18.2999992371,19.7310009003
1512695225000,8607,37.7274882,-122.4774282,18.5,20.486000061
1512695245000,8607,37.7274124,-122.4772513,18.3999996185,19.9659996033
1512695265000,8607,37.727524100000004,-122.4772513,18.3999996185,19.672000885
1512695286000,8607,37.727524100000004,-122.4772513,18.2000007629,19.702999115
1512695358000,8607,37.72755038,-122.47705348,15.0,63.0
1512695359000,8607,37.7275643,-122.47707448,14.0,17.0
1512695360000,8607,37.7275644,-122.47707450000001,14.0,17.0
1512695361000,8607,37.72756426,-122.47707374,14.0,18.0
1512695362000,8607,37.72756418,-122.47707338,14.0,19.0
1512695363000,8607,37.72756418,-122.47707338,14.0,21.0
1512695364000,8607,37.72756406,-122.47707266,14.0,22.0
1512695402000,8607,37.7275722,-122.47730659999999,18.3999996185,20.1399993896
1512695635000,8607,37.727585,-122.47729550000001,18.3999996185,20.8229999542
1512695667000,8607,37.727579999999996,-122.4772513,18.3999996185,20.6060009003
1512695959000,8607,37.72755433,-122.47641879,17.0,11.0
1512695960000,8607,37.72751352,-122.47641091,21.0,8.0
1512695961000,8607,37.72750762,-122.47639533,27.0,6.0
1512695962000,8607,37.72748597,-122.47637481,31.0,5.0
1512695963000,8607,37.7274906,-122.47636571,31.0,6.0
1512695964000,8607,37.72749409,-122.47635690000001,29.0,6.0
1512695965000,8607,37.72747785,-122.476339,28.0,5.0
1512695966000,8607,37.72748319,-122.47633062,26.0,5.0
1512695967000,8607,37.72747262,-122.47631749,25.0,5.0
1512695975000,8607,37.727614,-122.4762342,18.3999996185,25.4249992371
1512696260000,8607,37.72674129999999,-122.47683119999999,17.6000003815,20.2740001678
1512696556000,8607,37.72780062,-122.47653292,-43.0,36.0
1512696557000,8607,37.72777892,-122.47650731,-3.0,29.0
1512696558000,8607,37.72778271,-122.47651339,1.0,24.0
1512696559000,8607,37.72776552,-122.47656155,-6.0,23.0
1512696560000,8607,37.72775809,-122.47656954,3.0,22.0
1512696561000,8607,37.72775427,-122.47656118,8.0,18.0
1512696562000,8607,37.72775074,-122.47654063,4.0,17.0
1512696563000,8607,37.727748299999995,-122.47652614,5.0,16.0
1512696564000,8607,37.72775516,-122.47651944,3.0,16.0
1512696565000,8607,37.727763200000005,-122.47651856,3.0,14.0
1512696566000,8607,37.72776441,-122.47651479,6.0,13.0
1512696567000,8607,37.72776633,-122.47650345,10.0,13.0
1512696568000,8607,37.72776746,-122.47648902,13.0,12.0
1512696569000,8607,37.72776038,-122.47648057,14.0,12.0
1512696570000,8607,37.72775,-122.4764729,14.0,13.0
1512696571000,8607,37.72774286,-122.47646548,16.0,13.0
1512696572000,8607,37.72774538,-122.47645819,17.0,13.0
1512696573000,8607,37.72774577,-122.47645348,17.0,14.0
1512696574000,8607,37.72774262,-122.47644843,19.0,14.0
1512696575000,8607,37.7277441,-122.47645747,15.0,14.0
1512696576000,8607,37.72774301,-122.47645824,15.0,16.0
1512696577000,8607,37.7277409,-122.47644858,18.0,15.0
1512696578000,8607,37.72773771,-122.47644493,16.0,15.0
1512696579000,8607,37.7277363,-122.47644321,16.0,14.0
1512696580000,8607,37.72773564,-122.47643753,16.0,14.0
1512696581000,8607,37.727737299999994,-122.47643866,14.0,14.0
1512696582000,8607,37.72773761,-122.47643907,15.0,13.0
1512696583000,8607,37.72774255,-122.47646515,11.0,12.0
1512696584000,8607,37.72774792,-122.47648515,12.0,12.0
1512696585000,8607,37.72775108,-122.47650096,14.0,13.0
1512696586000,8607,37.72775697,-122.47651403,14.0,12.0
1512696587000,8607,37.72775912,-122.47651704,16.0,12.0
1512696588000,8607,37.72775817,-122.47652036,16.0,11.0
1512696589000,8607,37.72775717,-122.47651798,17.0,11.0
1512696590000,8607,37.72775638,-122.47651485,17.0,12.0
1512696591000,8607,37.72775601,-122.47651227,17.0,14.0
1512696592000,8607,37.72775492,-122.47650961,18.0,13.0
1512696593000,8607,37.7277507,-122.47650390000001,19.0,14.0
1512696594000,8607,37.72774903,-122.47649989,19.0,14.0
1512696595000,8607,37.72774869,-122.476495,19.0,13.0
1512696596000,8607,37.72775479999999,-122.47650191,17.0,15.0
1512696597000,8607,37.72775795,-122.47650557,17.0,15.0
1512696598000,8607,37.72775784,-122.47650729,17.0,15.0
1512696599000,8607,37.72775667,-122.47650623,18.0,14.0
1512696600000,8607,37.72775598,-122.47650547,18.0,15.0
1512696601000,8607,37.72775457,-122.47650361,18.0,14.0
1512696602000,8607,37.72775367,-122.47650233,18.0,14.0
1512696603000,8607,37.72775322,-122.4765017,18.0,13.0
1512696604000,8607,37.72775302,-122.47650137,18.0,13.0
1512696605000,8607,37.72775293,-122.47650125,18.0,14.0
1512696891000,8607,37.72776183,-122.47653084,16.0,45.0
1512696896000,8607,37.72776183,-122.47653084,16.0,45.0
1512696901000,8607,37.72776183,-122.47653084,16.0,45.0
1512696906000,8607,37.72776183,-122.47653084,16.0,45.0
1512696911000,8607,37.72776183,-122.47653084,16.0,45.0
1512696916000,8607,37.72776183,-122.47653084,16.0,45.0
1512696921000,8607,37.72776183,-122.47653084,16.0,45.0
1512696926000,8607,37.72776183,-122.47653084,16.0,45.0
1512696931000,8607,37.72776183,-122.47653084,16.0,45.0
1512696936000,8607,37.72776183,-122.47653084,16.0,45.0
1512697217000,8607,37.72700243,-122.47599029999999,9.0,7.0
1512697218000,8607,37.72699931,-122.47599078,9.0,8.0
1512697219000,8607,37.72705125,-122.47603752,11.0,9.0
1512697220000,8607,37.72707041,-122.47605853,14.0,8.0
