satellite_time,uid,lat,lon,alt,accu
1494444435000,9097,37.79430958,-122.40010964,-46.0,18.0
1494444436000,9097,37.79427164,-122.40019586,-46.0,19.0
1494444437000,9097,37.79427145,-122.40026092,-46.0,20.0
1494444438000,9097,37.79417577,-122.40029408,-44.0,20.0
1494444439000,9097,37.79410002,-122.40032764,-43.0,21.0
1494444440000,9097,37.79409606,-122.40033266,-42.0,22.0
1494444441000,9097,37.79409148,-122.40032405,-42.0,23.0
1494444442000,9097,37.79407613,-122.40031773,-42.0,23.0
1494444443000,9097,37.79408598,-122.40030437,-41.0,24.0
1494444444000,9097,37.79409306,-122.40030266,-40.0,25.0
1494444445000,9097,37.79408229,-122.40029097,-39.0,25.0
1494444446000,9097,37.79407138,-122.40029887,-38.0,25.0
1494444447000,9097,37.79406079,-122.40029962,-38.0,25.0
1494444448000,9097,37.79402633,-122.40029302,-38.0,26.0
1494444449000,9097,37.79400914,-122.40027624,-38.0,26.0
1494444450000,9097,37.79399378,-122.40027708,-37.0,27.0
1494444451000,9097,37.79399085,-122.40027058,-36.0,27.0
1494444452000,9097,37.79398228,-122.40027371,-35.0,26.0
1494444453000,9097,37.7939731,-122.40027782,-34.0,25.0
1494444454000,9097,37.793956099999996,-122.40028936,-33.0,25.0
1494444455000,9097,37.79392258,-122.40031093,-32.0,25.0
1494444456000,9097,37.79386671,-122.40035187,-31.0,25.0
1494444457000,9097,37.79380689999999,-122.40039729,-31.0,25.0
1494444458000,9097,37.79374898,-122.40044882,-29.0,25.0
1494444459000,9097,37.79369397,-122.40049688,-26.0,26.0
1494444460000,9097,37.79364137,-122.40054313,-24.0,27.0
1494444461000,9097,37.79358786,-122.40058235,-23.0,28.0
1494444462000,9097,37.7935351,-122.40061896,-24.0,29.0
1494444463000,9097,37.79349402,-122.40064907,-23.0,28.0
1494444464000,9097,37.793457000000004,-122.40067485,-22.0,29.0
1494444465000,9097,37.79342389,-122.40070198,-19.0,29.0
1494444466000,9097,37.79340322,-122.40073881,-21.0,30.0
1494444467000,9097,37.79341229999999,-122.40078486,-23.0,32.0
1494444468000,9097,37.79359157,-122.40090939,-25.0,35.0
1494444469000,9097,37.79362799,-122.40096973,-25.0,34.0
1494444470000,9097,37.79363334,-122.40104022,-24.0,37.0
1494444471000,9097,37.79369049,-122.4011929,-23.0,41.0
1494444472000,9097,37.7935871,-122.40117572,-26.0,35.0
1494444473000,9097,37.79355411,-122.40119796,-26.0,34.0
1494444474000,9097,37.79352653,-122.40123419999999,-25.0,33.0
1494444475000,9097,37.79352026,-122.40126576,-25.0,33.0
1494444476000,9097,37.79352903,-122.40133315,-26.0,31.0
1494444477000,9097,37.79354776,-122.40138761,-26.0,32.0
1494444478000,9097,37.79363506,-122.40138329999999,-26.0,30.0
1494444479000,9097,37.7936496,-122.40133133,-29.0,31.0
1494444480000,9097,37.79366868,-122.40132157,-30.0,31.0
1494444481000,9097,37.79366096,-122.4013523,-29.0,33.0
1494444482000,9097,37.79366662,-122.40136829,-28.0,32.0
1494444483000,9097,37.79367134,-122.40137061,-29.0,34.0
1494444484000,9097,37.7936721,-122.40137253,-27.0,36.0
1494444485000,9097,37.793670399999996,-122.40137227,-27.0,36.0
1494444486000,9097,37.79366878,-122.40136717,-28.0,37.0
1494444487000,9097,37.79366837,-122.40136404,-29.0,37.0
1494444488000,9097,37.79367727,-122.40136979999998,-26.0,36.0
1494444489000,9097,37.79368014,-122.4013752,-25.0,35.0
1494444490000,9097,37.7936801,-122.40138283,-27.0,32.0
1494444491000,9097,37.79367695,-122.40139579999999,-25.0,30.0
1494444492000,9097,37.79367089,-122.40141176,-24.0,27.0
1494444493000,9097,37.79367546,-122.40143209,-28.0,25.0
1494444494000,9097,37.79367796,-122.40145408,-29.0,25.0
1494444495000,9097,37.79367814,-122.40150711,-27.0,24.0
1494444496000,9097,37.79367568,-122.40157388,-26.0,23.0
1494444497000,9097,37.79367297,-122.40166142,-26.0,22.0
1494444498000,9097,37.79370226,-122.40185873,-25.0,21.0
1494444499000,9097,37.79372192,-122.40197006,-23.0,20.0
1494444500000,9097,37.793745200000004,-122.4020544,-23.0,22.0
1494444501000,9097,37.7937598,-122.40212466,-23.0,23.0
1494444502000,9097,37.79379526,-122.40217626,-23.0,23.0
1494444503000,9097,37.79379552,-122.40223372,-26.0,23.0
1494444504000,9097,37.79380366,-122.40227168,-28.0,23.0
1494444505000,9097,37.79382025,-122.40230557,-29.0,24.0
1494444506000,9097,37.79382932,-122.40237759,-26.0,22.0
1494444507000,9097,37.7938348,-122.40247779,-27.0,20.0
1494444508000,9097,37.7938164,-122.40257394,-28.0,20.0
1494444509000,9097,37.79383644,-122.40266094,-30.0,20.0
1494444510000,9097,37.79381970000001,-122.40276729,-30.0,16.0
1494444511000,9097,37.79378748,-122.40283926,-30.0,16.0
1494444512000,9097,37.79373254,-122.40286235,-31.0,15.0
1494444513000,9097,37.79372545,-122.40289514,-33.0,15.0
1494444514000,9097,37.79370215,-122.40297721,-33.0,15.0
1494444515000,9097,37.79368731,-122.40302452,-35.0,16.0
1494444516000,9097,37.79368473,-122.40307739,-35.0,16.0
1494444517000,9097,37.79368318,-122.40309640000001,-35.0,15.0
1494444518000,9097,37.79367742,-122.40310799,-34.0,15.0
1494444519000,9097,37.79368805,-122.40312683,-34.0,15.0
1494444520000,9097,37.79368993,-122.40314217,-32.0,15.0
1494444521000,9097,37.79369006,-122.40314828,-33.0,15.0
1494444522000,9097,37.79369508,-122.40317434,-36.0,15.0
1494444523000,9097,37.79369168,-122.40318211,-35.0,14.0
1494444524000,9097,37.79368877,-122.40319191,-34.0,14.0
1494444525000,9097,37.79368908,-122.40319931,-34.0,14.0
1494444526000,9097,37.79368787,-122.40320172,-34.0,14.0
1494444527000,9097,37.79368722,-122.40320382,-35.0,15.0
1494444528000,9097,37.79368667,-122.40321297,-35.0,14.0
1494444529000,9097,37.79368770000001,-122.40322108,-36.0,15.0
1494444530000,9097,37.79368571,-122.40322736,-36.0,15.0
1494444531000,9097,37.79368869,-122.40323734,-36.0,15.0
1494444532000,9097,37.79368592,-122.40324904,-36.0,15.0
1494444533000,9097,37.79368259,-122.40326239,-35.0,14.0
1494444534000,9097,37.79367748,-122.40327648,-34.0,15.0
1494444535000,9097,37.79367458,-122.40328834,-35.0,15.0
1494444536000,9097,37.79367383,-122.40329874,-36.0,15.0
1494444537000,9097,37.793673600000005,-122.40330834,-36.0,14.0
1494444538000,9097,37.793671999999994,-122.40331784,-38.0,15.0
1494444539000,9097,37.79367018,-122.4033264,-39.0,14.0
1494444540000,9097,37.79366611,-122.40333438,-39.0,14.0
1494444541000,9097,37.79366133,-122.40334234,-39.0,14.0
1494444542000,9097,37.79365847,-122.40334941,-40.0,14.0
1494444543000,9097,37.79365336,-122.40335452,-42.0,14.0
1494444544000,9097,37.79364971,-122.40336055,-43.0,13.0
1494444545000,9097,37.79364551,-122.40336646,-43.0,14.0
1494444546000,9097,37.79364787,-122.40337287,-45.0,13.0
1494444547000,9097,37.79364556,-122.40338132,-45.0,12.0
1494444548000,9097,37.79364438,-122.40339098,-46.0,13.0
1494444549000,9097,37.79364268,-122.40340163,-46.0,12.0
1494444550000,9097,37.79364314,-122.40341316,-46.0,12.0
1494444551000,9097,37.79364176,-122.40342421,-45.0,12.0
1494444552000,9097,37.79364235,-122.40343432,-46.0,12.0
1494444553000,9097,37.7936412,-122.40344479,-45.0,12.0
1494444554000,9097,37.79363723,-122.40345943,-39.0,13.0
1494444555000,9097,37.79363972,-122.403471,-40.0,13.0
1494444556000,9097,37.79364645,-122.40348015,-39.0,13.0
1494444557000,9097,37.79365521,-122.40348702,-39.0,14.0
1494444558000,9097,37.79366160000001,-122.40349515,-39.0,14.0
1494444559000,9097,37.7936713,-122.40349879,-41.0,14.0
1494444560000,9097,37.7936766,-122.40350459,-40.0,14.0
1494444561000,9097,37.79368686,-122.40350618,-41.0,15.0
1494444562000,9097,37.79370120000001,-122.4035044,-44.0,15.0
1494444563000,9097,37.79371381,-122.40350463,-43.0,14.0
1494444564000,9097,37.7937177,-122.40351055,-42.0,14.0
1494444565000,9097,37.79371777,-122.40351625,-41.0,14.0
1494444566000,9097,37.79371706,-122.40352397,-39.0,14.0
1494444567000,9097,37.79371946,-122.40353219,-41.0,14.0
1494444568000,9097,37.79372578,-122.40354082,-39.0,14.0
1494444569000,9097,37.79373226,-122.40354759,-39.0,13.0
1494444570000,9097,37.79374107,-122.40355298,-39.0,14.0
1494444571000,9097,37.79374919,-122.40355821,-37.0,14.0
1494444572000,9097,37.79375436,-122.40356663,-36.0,15.0
1494444573000,9097,37.79375728,-122.40357675,-36.0,15.0
1494444574000,9097,37.79376374,-122.40358627,-35.0,15.0
1494444575000,9097,37.7937733,-122.40359398,-32.0,14.0
1494444576000,9097,37.79378594,-122.40359993,-31.0,15.0
1494444577000,9097,37.79379177,-122.40360878,-33.0,15.0
1494444578000,9097,37.79379828,-122.40361577,-33.0,16.0
1494444579000,9097,37.793806599999996,-122.40362106,-33.0,17.0
1494444580000,9097,37.79379771,-122.40363889,-40.0,15.0
1494444581000,9097,37.79377646,-122.40366036,-41.0,15.0
1494444582000,9097,37.79375265,-122.40367807,-42.0,15.0
1494444583000,9097,37.79373398,-122.403695,-41.0,15.0
1494444584000,9097,37.79371756,-122.40371301,-40.0,15.0
1494444585000,9097,37.79370343,-122.40372869,-40.0,15.0
1494444586000,9097,37.79368019,-122.40375699,-40.0,14.0
1494444587000,9097,37.79365662,-122.40378017,-38.0,14.0
1494444588000,9097,37.79363585,-122.40380248,-37.0,14.0
1494444589000,9097,37.79361699,-122.40382029,-39.0,14.0
1494444590000,9097,37.79360079,-122.40383843,-37.0,14.0
1494444591000,9097,37.79358547,-122.40385729,-36.0,14.0
1494444592000,9097,37.79356939,-122.40387381,-37.0,14.0
1494444593000,9097,37.79355276,-122.40388955,-35.0,14.0
1494444594000,9097,37.79353698,-122.40390678,-34.0,14.0
1494444595000,9097,37.79352661,-122.40392526,-33.0,13.0
1494444596000,9097,37.79352133,-122.40394116,-36.0,13.0
1494444597000,9097,37.79351986,-122.40395505,-37.0,13.0
1494444598000,9097,37.79351622,-122.40396958,-36.0,14.0
1494444599000,9097,37.79351144,-122.40398298,-35.0,14.0
1494444600000,9097,37.79350916,-122.40399741,-34.0,14.0
1494444601000,9097,37.79350777,-122.40401148,-33.0,14.0
1494444602000,9097,37.79350924,-122.4040252,-33.0,14.0
1494444603000,9097,37.79351168,-122.40403796,-32.0,14.0
1494444604000,9097,37.7935158,-122.40404926,-32.0,14.0
1494444605000,9097,37.79351857,-122.40405928,-32.0,14.0
1494444606000,9097,37.79351958,-122.40406907,-31.0,14.0
1494444607000,9097,37.79352025,-122.40407745,-32.0,14.0
1494444608000,9097,37.79352112,-122.40408507,-32.0,15.0
1494444609000,9097,37.79351745,-122.40409557,-30.0,15.0
1494444610000,9097,37.79351876,-122.40410473,-27.0,14.0
1494444611000,9097,37.79352293,-122.40411359,-23.0,14.0
1494444612000,9097,37.79352503,-122.40412395,-25.0,12.0
1494444613000,9097,37.79352794,-122.40413335,-25.0,12.0
1494444614000,9097,37.79352303,-122.40414562,-27.0,12.0
1494444615000,9097,37.79351702,-122.40415668,-27.0,12.0
1494444616000,9097,37.79351138,-122.40416737,-26.0,12.0
1494444617000,9097,37.79350903,-122.40417813,-25.0,12.0
1494444618000,9097,37.79350978,-122.40419111,-24.0,12.0
1494444619000,9097,37.79350844,-122.40420346,-22.0,12.0
1494444620000,9097,37.79350623,-122.40421595,-21.0,13.0
1494444621000,9097,37.79350465,-122.40422795,-22.0,12.0
1494444622000,9097,37.79350519,-122.40424169,-21.0,10.0
1494444623000,9097,37.79350518,-122.40425559,-23.0,8.0
1494444624000,9097,37.79350359,-122.4042685,-22.0,8.0
1494444625000,9097,37.79350053,-122.40428117,-20.0,8.0
1494444626000,9097,37.7934961,-122.40429585,-18.0,8.0
1494444627000,9097,37.7934929,-122.40431108,-16.0,8.0
1494444628000,9097,37.79348708,-122.40432712,-14.0,8.0
1494444629000,9097,37.79347994,-122.40434284,-13.0,8.0
1494444630000,9097,37.79347201,-122.40435932,-11.0,8.0
1494444631000,9097,37.79346322,-122.40437509,-12.0,8.0
1494444632000,9097,37.7934504,-122.40439127,-12.0,7.0
1494444633000,9097,37.79343739,-122.40440527,-12.0,8.0
1494444634000,9097,37.79342423,-122.40441756,-13.0,8.0
1494444635000,9097,37.79341344,-122.40443101,-11.0,8.0
1494444636000,9097,37.7934028,-122.40444498,-10.0,8.0
1494444637000,9097,37.79339316,-122.40445927,-10.0,8.0
1494444638000,9097,37.79338877,-122.40447591,-9.0,8.0
1494444639000,9097,37.79339462,-122.40449086,-12.0,8.0
1494444640000,9097,37.79340796,-122.40450473,-14.0,7.0
1494444641000,9097,37.79342584,-122.40451489,-18.0,8.0
1494444642000,9097,37.79344616,-122.40452153,-19.0,8.0
1494444643000,9097,37.79346685,-122.40452566,-21.0,8.0
1494444644000,9097,37.79348657,-122.40452947,-23.0,8.0
1494444645000,9097,37.79350596,-122.40453155,-24.0,8.0
1494444646000,9097,37.79352577,-122.40453334,-24.0,8.0
1494444647000,9097,37.79354455,-122.40453422,-25.0,8.0
1494444648000,9097,37.79356267,-122.40453472,-26.0,8.0
1494444649000,9097,37.79358067,-122.40453453,-27.0,9.0
1494444650000,9097,37.79359695,-122.40453481,-28.0,9.0
1494444651000,9097,37.79360926,-122.40453558,-29.0,10.0
1494444652000,9097,37.793622,-122.40453528,-30.0,11.0
1494444653000,9097,37.79363571,-122.40453468,-30.0,11.0
1494444654000,9097,37.79365103,-122.40453459,-30.0,11.0
1494444655000,9097,37.79366771,-122.4045344,-30.0,12.0
1494444656000,9097,37.79368393,-122.40453395,-30.0,12.0
1494444677000,9097,37.8002582,-122.3889422,0.0,1646.0
1494444929000,9097,37.8002582,-122.3889422,0.0,1646.0
1494445172000,9097,37.8002582,-122.3889422,0.0,1646.0
1494445414000,9097,37.8002582,-122.3889422,0.0,1646.0
1494445670000,9097,37.8002582,-122.3889422,0.0,1646.0
1494445920000,9097,37.8002582,-122.3889422,0.0,1646.0
1494446171000,9097,37.8002582,-122.3889422,0.0,1646.0
1494446300000,9097,37.8002582,-122.3889422,0.0,1646.0
1494446632000,9097,37.8002582,-122.3889422,0.0,1646.0
1494446931000,9097,37.8002582,-122.3889422,0.0,1646.0
1494447262000,9097,37.8002582,-122.3889422,0.0,1646.0
1494447562000,9097,37.8002582,-122.3889422,0.0,1646.0
1494447867000,9097,37.8002582,-122.3889422,0.0,1646.0
1494448167000,9097,37.8002582,-122.3889422,0.0,1646.0
1494448467000,9097,37.8002582,-122.3889422,0.0,1646.0
1494448800000,9097,37.8002582,-122.3889422,0.0,1646.0
1494449100000,9097,37.8002582,-122.3889422,0.0,1646.0
1494449400000,9097,37.8002582,-122.3889422,0.0,1646.0
1494449700000,9097,37.8002582,-122.3889422,0.0,1646.0
1494450001000,9097,37.8002582,-122.3889422,0.0,1646.0
1494450302000,9097,37.8002582,-122.3889422,0.0,1646.0
1494450602000,9097,37.8002582,-122.3889422,0.0,1646.0
1494450902000,9097,37.8002582,-122.3889422,0.0,1646.0
1494451218000,9097,37.8002582,-122.3889422,0.0,1646.0
1494451518000,9097,37.8002582,-122.3889422,0.0,1646.0
1494451818000,9097,37.8002582,-122.3889422,0.0,1646.0
1494452033000,9097,37.7958533,-122.40765859999999,0.0,19.6019992828
1494452040000,9097,37.79598111,-122.40803753,33.0,18.0
1494452041000,9097,37.79593935,-122.40800248,37.0,11.0
1494452042000,9097,37.79592098,-122.40795415,38.0,8.0
1494452043000,9097,37.79588546,-122.40784405,31.0,11.0
1494452044000,9097,37.79588417,-122.4078251,34.0,9.0
1494452045000,9097,37.79589242,-122.40783947,35.0,8.0
1494452046000,9097,37.79589221,-122.40783693,39.0,7.0
1494452047000,9097,37.79586823,-122.40783447,35.0,6.0
1494452048000,9097,37.79586066,-122.40782517,36.0,6.0
1494452049000,9097,37.79585511,-122.40781898,37.0,6.0
1494452063000,9097,37.7958533,-122.40765859999999,0.0,20.013000488299998
1494452081000,9097,37.79584915,-122.40781745,36.0,29.0
1494452082000,9097,37.79584851,-122.40781724,35.0,22.0
1494452083000,9097,37.79584772,-122.40781706,35.0,18.0
1494452084000,9097,37.79583838,-122.40781321,33.0,16.0
1494452085000,9097,37.79584239,-122.4078155,34.0,13.0
1494452086000,9097,37.7958341,-122.40780415,31.0,14.0
1494452087000,9097,37.79583419,-122.40780409999999,31.0,11.0
1494452088000,9097,37.79583496,-122.40780503,31.0,10.0
1494452089000,9097,37.79583063,-122.40780373,30.0,9.0
1494452090000,9097,37.79581388,-122.40778457,26.0,8.0
1494452091000,9097,37.79581407,-122.4077848,26.0,8.0
1494452092000,9097,37.79581302,-122.40778386,26.0,8.0
1494452093000,9097,37.7958131,-122.40778406,26.0,7.0
1494452094000,9097,37.79581259,-122.40778361,26.0,7.0
1494452095000,9097,37.79581098,-122.4077817,25.0,6.0
1494452096000,9097,37.79581035,-122.40778066,25.0,5.0
1494452097000,9097,37.79580985,-122.40778011,25.0,4.0
1494452098000,9097,37.79580736,-122.40777819,25.0,4.0
1494452099000,9097,37.79580725,-122.40777773,25.0,5.0
1494452100000,9097,37.79580645,-122.40777658,25.0,5.0
1494452101000,9097,37.79580656,-122.40777659999998,25.0,5.0
1494452102000,9097,37.79580033,-122.40776893,24.0,6.0
1494452103000,9097,37.79579647,-122.40776424,23.0,6.0
1494452104000,9097,37.79579437,-122.40776173,23.0,7.0
1494452105000,9097,37.79579428,-122.40776166,23.0,8.0
1494452106000,9097,37.79579392,-122.40776126,23.0,9.0
1494452107000,9097,37.79579325,-122.40776073,23.0,12.0
1494452123000,9097,37.7958533,-122.40765859999999,0.0,19.9090003967
1494452326000,9097,37.79578146,-122.40776444,23.0,15.0
1494452326000,9097,37.79578146,-122.40776444,23.0,15.0
1494452326000,9097,37.79578146,-122.40776444,23.0,15.0
1494452327000,9097,37.79577515,-122.40776228,22.0,11.0
1494452327000,9097,37.79577515,-122.40776228,22.0,11.0
1494452327000,9097,37.79577515,-122.40776228,22.0,11.0
1494452328000,9097,37.79576923,-122.40775412,21.0,9.0
1494452328000,9097,37.79576923,-122.40775412,21.0,9.0
1494452328000,9097,37.79576923,-122.40775412,21.0,9.0
1494452329000,9097,37.79576033,-122.40774945,20.0,8.0
1494452329000,9097,37.79576033,-122.40774945,20.0,8.0
1494452329000,9097,37.79576033,-122.40774945,20.0,8.0
1494452330000,9097,37.79575558,-122.40774561,19.0,7.0
1494452330000,9097,37.79575558,-122.40774561,19.0,7.0
1494452330000,9097,37.79575558,-122.40774561,19.0,7.0
1494452331000,9097,37.79575314,-122.40774185,18.0,7.0
1494452331000,9097,37.79575314,-122.40774185,18.0,7.0
1494452331000,9097,37.79575314,-122.40774185,18.0,7.0
1494452332000,9097,37.7957502,-122.40774067,17.0,6.0
1494452332000,9097,37.7957502,-122.40774067,17.0,6.0
1494452332000,9097,37.7957502,-122.40774067,17.0,6.0
1494452333000,9097,37.79574452,-122.40773782,17.0,5.0
1494452333000,9097,37.7958533,-122.40765859999999,0.0,19.9260005951
1494452333000,9097,37.79574452,-122.40773782,17.0,5.0
1494452333000,9097,37.79574452,-122.40773782,17.0,5.0
1494452334000,9097,37.79574381,-122.40773822,17.0,5.0
1494452334000,9097,37.79574381,-122.40773822,17.0,5.0
1494452334000,9097,37.79574381,-122.40773822,17.0,5.0
1494452335000,9097,37.7957437,-122.40773919,17.0,5.0
1494452335000,9097,37.7957437,-122.40773919,17.0,5.0
1494452335000,9097,37.7957437,-122.40773919,17.0,5.0
1494453155000,9097,37.7958533,-122.40765859999999,0.0,21.3840007782
1494453258000,9097,37.7960781,-122.40734997,3.0,8.0
1494453259000,9097,37.79607944,-122.40734743,3.0,8.0
1494453260000,9097,37.79608905,-122.40737379,1.0,5.0
1494453261000,9097,37.79610624,-122.40738834,2.0,4.0
1494453262000,9097,37.79613105,-122.40738348,1.0,4.0
1494453275000,9097,37.7959386,-122.4072604,0.0,20.079999923699997
1494453529000,9097,37.79625013,-122.40488782,25.0,19.0
1494453529000,9097,37.79625013,-122.40488782,25.0,19.0
1494453529000,9097,37.79625013,-122.40488782,25.0,19.0
1494453530000,9097,37.79628381,-122.40497485,6.0,14.0
1494453530000,9097,37.79628381,-122.40497485,6.0,14.0
1494453530000,9097,37.79628381,-122.40497485,6.0,14.0
1494453531000,9097,37.79629225,-122.40500219,-2.0,13.0
1494453531000,9097,37.79629225,-122.40500219,-2.0,13.0
1494453531000,9097,37.79629225,-122.40500219,-2.0,13.0
1494453532000,9097,37.79628909,-122.40501946,-7.0,11.0
1494453532000,9097,37.79628909,-122.40501946,-7.0,11.0
1494453532000,9097,37.79628909,-122.40501946,-7.0,11.0
1494453533000,9097,37.79628313,-122.40503665,-10.0,10.0
1494453533000,9097,37.79628313,-122.40503665,-10.0,10.0
1494453533000,9097,37.79628313,-122.40503665,-10.0,10.0
1494453534000,9097,37.79628081,-122.40502738,-9.0,8.0
1494453534000,9097,37.79628081,-122.40502738,-9.0,8.0
1494453534000,9097,37.79628081,-122.40502738,-9.0,8.0
1494453535000,9097,37.79627601,-122.40502362,-7.0,8.0
1494453535000,9097,37.79627601,-122.40502362,-7.0,8.0
1494453535000,9097,37.79627601,-122.40502362,-7.0,8.0
1494453536000,9097,37.79627554,-122.40501993,-6.0,7.0
1494453536000,9097,37.79627554,-122.40501993,-6.0,7.0
1494453536000,9097,37.79627554,-122.40501993,-6.0,7.0
1494453537000,9097,37.79627235,-122.40502124,-6.0,7.0
1494453537000,9097,37.79627235,-122.40502124,-6.0,7.0
1494453537000,9097,37.79627235,-122.40502124,-6.0,7.0
1494453538000,9097,37.79626473,-122.4050139,-7.0,7.0
1494453538000,9097,37.79626473,-122.4050139,-7.0,7.0
1494453538000,9097,37.79626473,-122.4050139,-7.0,7.0
1494453539000,9097,37.79627155,-122.40502351,-4.0,6.0
1494453539000,9097,37.79627155,-122.40502351,-4.0,6.0
1494453539000,9097,37.79627155,-122.40502351,-4.0,6.0
1494453540000,9097,37.79626309,-122.40502301,-4.0,6.0
1494453540000,9097,37.79626309,-122.40502301,-4.0,6.0
1494453540000,9097,37.79626309,-122.40502301,-4.0,6.0
1494453541000,9097,37.79626463,-122.40502339,-4.0,6.0
1494453541000,9097,37.79626463,-122.40502339,-4.0,6.0
1494453541000,9097,37.79626463,-122.40502339,-4.0,6.0
1494453542000,9097,37.79626529,-122.40502412,-3.0,6.0
1494453542000,9097,37.79626529,-122.40502412,-3.0,6.0
1494453542000,9097,37.79626529,-122.40502412,-3.0,6.0
1494453543000,9097,37.79626445,-122.40502555,-3.0,6.0
1494453543000,9097,37.79626445,-122.40502555,-3.0,6.0
1494453543000,9097,37.79626445,-122.40502555,-3.0,6.0
1494453544000,9097,37.79626429,-122.40502618,-3.0,6.0
1494453544000,9097,37.79626429,-122.40502618,-3.0,6.0
1494453544000,9097,37.79626429,-122.40502618,-3.0,6.0
1494453545000,9097,37.79626381,-122.40502606,-3.0,6.0
1494453545000,9097,37.79626381,-122.40502606,-3.0,6.0
1494453545000,9097,37.79626381,-122.40502606,-3.0,6.0
1494453546000,9097,37.79626406,-122.40502620000001,-3.0,6.0
1494453546000,9097,37.79626406,-122.40502620000001,-3.0,6.0
1494453546000,9097,37.79626406,-122.40502620000001,-3.0,6.0
1494453547000,9097,37.79626417,-122.40502646,-3.0,6.0
1494453547000,9097,37.79626417,-122.40502646,-3.0,6.0
1494453547000,9097,37.79626417,-122.40502646,-3.0,6.0
1494453548000,9097,37.79626407,-122.40502675,-3.0,7.0
1494453548000,9097,37.79626407,-122.40502675,-3.0,7.0
1494453548000,9097,37.79626407,-122.40502675,-3.0,7.0
1494453549000,9097,37.79626393,-122.40502701,-3.0,7.0
1494453549000,9097,37.79626393,-122.40502701,-3.0,7.0
1494453549000,9097,37.79626393,-122.40502701,-3.0,7.0
1494453550000,9097,37.796263700000004,-122.40502735,-3.0,7.0
1494453550000,9097,37.796263700000004,-122.40502735,-3.0,7.0
1494453550000,9097,37.796263700000004,-122.40502735,-3.0,7.0
1494453551000,9097,37.79626376,-122.40502757,-3.0,7.0
