satellite_time,uid,lat,lon,alt,accu
1512172879000,8606,37.723647,-122.47379099999999,0.0,800.0
1512173251000,8606,37.726596799999996,-122.47485230000001,0.0,600.0
1512173586000,8606,37.72308126,-122.47908316,-47.0,73.0
1512173591000,8606,37.72308126,-122.47908316,-47.0,73.0
1512173596000,8606,37.72308126,-122.47908316,-47.0,73.0
1512173601000,8606,37.72308126,-122.47908316,-47.0,73.0
1512173606000,8606,37.72308126,-122.47908316,-47.0,73.0
1512173611000,8606,37.72308126,-122.47908316,-47.0,73.0
1512173906000,8606,37.723291100000004,-122.4759136,0.0,400.0
1512174069000,8606,37.720639,-122.47485230000001,0.0,800.0
1512174254000,8606,37.7262275,-122.4739635,0.0,785.0
1512174274000,8606,37.7262275,-122.4739635,0.0,785.0
1512174296000,8606,37.7262275,-122.4739635,0.0,785.0
1512174374000,8606,37.7262275,-122.4739635,0.0,785.0
1512174414000,8606,37.7262275,-122.4739635,0.0,785.0
1512174572000,8606,37.7262275,-122.4739635,0.0,785.0
1512174592000,8606,37.7262275,-122.4739635,0.0,785.0
1512174692000,8606,37.7262275,-122.4739635,0.0,785.0
1512174712000,8606,37.7262275,-122.4739635,0.0,785.0
1512174735000,8606,37.7262275,-122.4739635,0.0,785.0
1512174861000,8606,37.7234015,-122.4792971,7.599999904630001,19.5809993744
1512174966000,8606,37.723394,-122.4792896,7.599999904630001,19.5629997253
1512175156000,8606,37.723341299999994,-122.47934340000002,7.400000095369999,20.5189990997
1512175232000,8606,37.72343929,-122.47929311,-6.0,58.0
1512175233000,8606,37.72344069,-122.47929277,-3.0,69.0
1512175234000,8606,37.72344277,-122.47929301,-3.0,67.0
1512175235000,8606,37.72344099,-122.47929235,-3.0,67.0
1512175236000,8606,37.72344894,-122.47929844,-7.0,58.0
1512175237000,8606,37.72344923,-122.47929842,-7.0,59.0
1512175238000,8606,37.72344959,-122.47929831,-7.0,63.0
1512175239000,8606,37.72344854,-122.47929773,-6.0,64.0
1512175240000,8606,37.72344858,-122.47929772,-6.0,79.0
1512175241000,8606,37.72345158,-122.47929831,-7.0,76.0
1512175242000,8606,37.72343891,-122.47929121,-3.0,71.0
1512175243000,8606,37.72343797,-122.47929037,-2.0,87.0
1512175244000,8606,37.72343666,-122.47928933,0.0,92.0
1512175245000,8606,37.72343516,-122.47928919,0.0,85.0
1512175246000,8606,37.72343488,-122.47928901,0.0,85.0
1512175247000,8606,37.72343475,-122.47928892,1.0,86.0
1512175247000,8606,37.7234608,-122.47935349999999,3.29999995232,19.704000473
1512175248000,8606,37.72343486,-122.47928899,0.0,90.0
1512175249000,8606,37.72343446,-122.47928874,1.0,112.0
1512175250000,8606,37.72343446,-122.47928874,1.0,136.0
1512175251000,8606,37.72343446,-122.47928874,1.0,163.0
1512175252000,8606,37.72343446,-122.47928874,1.0,193.0
1512175274000,8606,37.723557299999996,-122.4793865,3.29999995232,20.0009994507
1512175296000,8606,37.7236775,-122.4793975,3.29999995232,22.9939994812
1512175317000,8606,37.723719,-122.47933379999999,3.29999995232,23.972999572800003
1512175565000,8606,37.72391161,-122.47770454,8.0,20.0
1512175566000,8606,37.72400085,-122.47774679,3.0,13.0
1512175567000,8606,37.72401774,-122.47772386,5.0,8.0
1512175568000,8606,37.7240318,-122.47771216,3.0,7.0
